state,action,reward,sprime,aprime
14,2,0,3,14
14,3,3,2,14
14,2,21,2,14
14,2,2,2,14
14,2,1,1,14
14,1,0,2,14
14,2,0,1,14
14,1,2,1,14
14,1,1,1,14
14,1,3,1,14
14,1,1,1,14
14,1,0,1,14
14,1,0,0,15
15,0,0,2,15
15,2,0,0,15
15,0,1,0,15
15,0,40,1,63
63,1,56,0,63
63,0,48,2,63
63,2,56,3,63
63,3,56,3,31
31,3,8,0,15
15,0,12,2,14
14,2,16,2,14
14,2,4,2,14
14,2,0,2,14
14,2,0,2,14
14,2,0,2,14
14,2,3,0,12
12,0,12,0,12
12,0,46,0,12
12,0,64,3,12
12,3,36,0,12
12,0,29,0,4
4,0,50,0,12
12,0,32,1,44
44,1,6,1,44
44,1,54,3,44
44,3,52,1,46
46,1,47,2,14
14,2,6,2,14
14,2,0,2,14
14,2,1,3,12
12,3,14,3,12
12,3,58,3,8
8,3,96,0,8
8,0,51,0,8
8,0,57,0,8
8,0,99,0,8
8,0,62,0,12
12,0,52,0,12
12,0,62,0,12
12,0,10,0,44
44,0,5,1,46
46,1,20,2,46
46,2,54,2,46
46,2,52,2,44
44,2,54,2,44
44,2,40,0,12
12,0,15,0,8
8,0,78,0,8
8,0,47,2,14
14,2,23,2,14
14,2,3,2,14
14,2,0,2,14
14,2,0,2,14
14,2,1,1,12
12,1,2,0,8
8,0,7,0,12
12,0,54,2,12
12,2,44,0,12
12,0,38,2,44
44,2,18,2,44
44,2,56,1,44
44,1,37,1,8
8,1,4,2,12
12,2,2,2,12
12,2,48,2,44
44,2,18,0,8
8,0,12,0,8
8,0,78,0,8
8,0,90,0,8
8,0,78,3,8
8,3,48,0,8
8,0,76,2,2
2,2,16,2,8
8,2,3,0,8
8,0,21,0,8
8,0,72,0,8
8,0,91,2,4
4,2,75,2,4
4,2,8,2,12
12,2,2,2,12
12,2,0,0,8
8,0,9,0,8
8,0,75,3,8
8,3,51,0,8
8,0,47,3,0
0,3,30,0,8
8,0,45,0,8
8,0,66,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,62,3,10
10,3,24,2,14
14,2,20,3,10
10,3,11,2,14
14,2,51,0,8
8,0,15,0,8
8,0,84,0,8
8,0,72,2,14
14,2,22,3,14
14,3,2,2,14
14,2,25,2,12
12,2,4,2,12
12,2,6,2,12
12,2,4,3,0
0,3,20,3,0
0,3,104,3,0
0,3,122,3,8
8,3,84,0,8
8,0,51,0,8
8,0,69,0,8
8,0,84,0,8
8,0,124,3,0
0,3,68,3,0
0,3,80,3,0
0,3,118,0,8
8,0,60,0,8
8,0,60,2,8
8,2,95,3,0
0,3,19,3,0
0,3,100,3,0
0,3,123,0,8
8,0,51,0,8
8,0,57,0,8
8,0,127,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,2,0
0,2,88,0,8
8,0,21,0,8
8,0,86,1,8
8,1,69,0,8
8,0,24,0,8
8,0,81,0,8
8,0,52,3,10
10,3,20,2,14
14,2,16,2,14
14,2,5,2,14
14,2,2,2,14
14,2,4,1,4
4,1,3,2,4
4,2,0,2,4
4,2,0,2,12
12,2,2,0,8
8,0,12,0,8
8,0,78,3,8
8,3,66,0,8
8,0,6,0,8
8,0,61,2,12
12,2,42,2,12
12,2,6,1,12
12,1,6,0,8
8,0,15,2,8
8,2,60,0,8
8,0,18,0,8
8,0,75,3,8
8,3,45,0,8
8,0,32,2,0
0,2,54,0,8
8,0,36,0,8
8,0,66,2,14
14,2,22,2,14
14,2,2,1,14
14,1,2,2,4
4,2,5,2,14
14,2,0,2,14
14,2,7,2,4
4,2,4,0,8
8,0,21,3,8
8,3,42,0,8
8,0,46,0,8
8,0,72,0,8
8,0,78,0,8
8,0,88,2,12
12,2,28,2,44
44,2,44,0,40
40,0,16,0,8
8,0,87,0,8
8,0,45,2,14
14,2,23,2,14
14,2,2,1,14
14,1,0,2,14
14,2,2,2,14
14,2,0,2,12
12,2,2,2,4
4,2,6,2,12
12,2,3,3,8
8,3,15,0,8
8,0,33,0,8
8,0,75,0,8
8,0,81,0,8
8,0,90,0,8
8,0,90,0,8
8,0,78,0,8
8,0,90,1,8
8,1,69,0,8
8,0,16,2,12
12,2,39,2,14
14,2,2,3,10
10,3,12,1,10
10,1,66,0,8
8,0,12,0,8
8,0,75,2,8
8,2,69,3,10
10,3,2,2,14
14,2,42,0,8
8,0,3,0,8
8,0,69,0,8
8,0,90,0,8
8,0,59,2,14
14,2,22,2,14
14,2,6,2,14
14,2,1,0,6
6,0,3,2,14
14,2,41,2,12
12,2,4,2,12
12,2,0,2,12
12,2,3,0,8
8,0,21,0,8
8,0,66,0,8
8,0,93,0,8
8,0,93,0,8
8,0,81,0,8
8,0,42,2,14
14,2,24,2,14
14,2,3,1,14
14,1,1,2,14
14,2,1,2,14
14,2,0,2,14
14,2,3,2,12
12,2,1,2,12
12,2,0,2,12
12,2,0,0,8
8,0,21,0,8
8,0,66,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,90,0,8
8,0,72,3,10
10,3,17,2,14
14,2,23,2,14
14,2,5,0,12
12,0,3,2,12
12,2,44,2,12
12,2,2,1,12
12,1,2,2,4
4,2,6,2,4
4,2,1,2,12
12,2,0,0,8
8,0,12,0,8
8,0,72,0,8
8,0,96,0,8
8,0,81,0,8
8,0,66,2,12
12,2,18,2,46
46,2,47,2,42
42,2,30,2,14
14,2,0,2,14
14,2,0,2,12
12,2,0,2,12
12,2,2,2,4
4,2,0,0,8
8,0,18,3,8
8,3,36,0,8
8,0,48,1,0
0,1,39,0,8
8,0,33,0,8
8,0,53,2,12
12,2,52,2,12
12,2,6,2,12
12,2,2,0,8
8,0,12,0,8
8,0,87,0,8
8,0,78,0,8
8,0,90,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,43,2,14
14,2,26,2,14
14,2,9,2,14
14,2,2,2,14
14,2,1,0,6
6,0,8,3,12
12,3,26,2,14
14,2,22,2,12
12,2,9,2,12
12,2,2,0,8
8,0,21,0,8
8,0,78,1,8
8,1,66,0,8
8,0,26,0,8
8,0,70,2,12
12,2,42,2,12
12,2,48,0,40
40,0,17,0,8
8,0,66,3,10
10,3,15,2,14
14,2,35,0,8
8,0,3,0,8
8,0,74,2,12
12,2,22,2,14
14,2,2,2,14
14,2,1,0,6
6,0,14,2,12
12,2,42,2,12
12,2,8,2,12
12,2,3,0,8
8,0,12,0,8
8,0,75,0,8
8,0,78,2,8
8,2,69,0,8
8,0,33,0,8
8,0,72,0,8
8,0,90,0,8
8,0,93,0,8
8,0,78,0,8
8,0,63,2,14
14,2,25,2,14
14,2,5,2,14
14,2,2,2,14
14,2,2,0,14
14,0,10,2,12
12,2,30,2,14
14,2,1,2,12
12,2,3,0,8
8,0,21,0,8
8,0,81,0,8
8,0,81,0,8
8,0,93,3,8
8,3,11,0,40
40,0,87,0,40
40,0,49,0,40
40,0,23,2,42
42,2,6,2,42
42,2,52,1,46
46,1,14,2,14
14,2,1,2,14
14,2,39,2,46
46,2,1,2,12
12,2,2,2,12
12,2,5,1,4
4,1,3,0,8
8,0,12,2,4
4,2,63,2,4
4,2,4,2,12
12,2,0,0,8
8,0,6,2,8
8,2,42,0,8
8,0,18,0,8
8,0,84,0,8
8,0,78,0,8
8,0,90,0,8
8,0,93,0,8
8,0,81,0,8
8,0,93,0,8
8,0,86,2,12
12,2,24,0,14
14,0,19,2,14
14,2,35,0,6
6,0,8,0,38
38,0,16,3,54
54,3,18,3,54
54,3,62,0,6
6,0,32,0,6
6,0,46,2,6
6,2,48,1,6
6,1,49,2,46
46,2,19,0,6
6,0,3,2,14
14,2,30,0,62
62,0,48,2,46
46,2,31,3,62
62,3,62,2,44
44,2,40,2,12
12,2,2,2,12
12,2,2,2,12
12,2,0,0,8
8,0,15,0,8
8,0,75,0,8
8,0,96,0,8
8,0,81,0,8
8,0,86,2,12
12,2,29,2,14
14,2,4,2,14
14,2,2,2,4
4,2,5,2,12
12,2,0,0,8
8,0,21,3,8
8,3,39,0,8
8,0,52,0,8
8,0,69,0,8
8,0,84,0,8
8,0,93,0,8
8,0,82,2,12
12,2,44,2,12
12,2,8,0,8
8,0,27,0,8
8,0,69,0,8
8,0,90,0,8
8,0,35,2,14
14,2,23,2,14
14,2,6,2,14
14,2,1,2,14
14,2,2,3,14
14,3,16,2,12
12,2,42,2,12
12,2,13,0,8
8,0,18,0,8
8,0,84,0,8
8,0,81,0,8
8,0,93,0,8
8,0,85,0,40
40,0,30,0,40
40,0,21,2,42
42,2,4,2,42
42,2,48,2,42
42,2,32,2,14
14,2,0,2,12
12,2,2,2,12
12,2,0,2,4
4,2,1,0,8
8,0,9,0,8
8,0,75,0,8
8,0,93,0,8
8,0,59,2,12
12,2,48,2,12
12,2,12,2,12
12,2,5,0,8
8,0,12,0,8
8,0,75,0,8
8,0,90,1,8
8,1,69,0,8
8,0,12,1,8
8,1,66,2,8
8,2,3,0,8
8,0,15,0,8
8,0,84,0,8
8,0,90,0,8
8,0,78,0,8
8,0,60,3,10
10,3,20,2,14
14,2,15,2,14
14,2,7,3,10
10,3,8,3,14
14,3,75,2,0
0,2,92,0,8
8,0,15,0,8
8,0,72,0,8
8,0,90,0,8
8,0,81,2,12
12,2,20,2,14
14,2,8,2,14
14,2,4,2,4
4,2,1,2,12
12,2,2,0,8
8,0,12,0,8
8,0,75,0,8
8,0,93,0,8
8,0,59,0,12
12,0,60,2,12
12,2,6,2,44
44,2,44,1,44
44,1,42,0,8
8,0,15,2,12
12,2,0,2,44
44,2,56,0,40
40,0,0,0,8
8,0,53,2,14
14,2,22,2,14
14,2,3,2,14
14,2,1,2,14
14,2,0,2,14
14,2,2,2,12
12,2,2,0,8
8,0,21,0,8
8,0,81,0,8
8,0,81,0,8
8,0,80,2,12
12,2,46,2,12
12,2,6,2,12
12,2,0,0,8
8,0,15,0,8
8,0,75,0,8
8,0,93,0,8
8,0,90,0,8
8,0,78,0,8
8,0,72,2,14
14,2,25,2,14
14,2,6,2,14
14,2,2,2,14
14,2,2,2,12
12,2,2,0,8
8,0,18,0,8
8,0,60,0,8
8,0,96,0,8
8,0,93,0,8
8,0,72,3,10
10,3,14,2,42
42,2,92,2,42
42,2,40,0,8
8,0,12,0,8
8,0,56,2,14
14,2,23,2,14
14,2,3,2,14
14,2,0,2,4
4,2,1,2,12
12,2,0,2,12
12,2,2,0,8
8,0,12,0,8
8,0,72,0,8
8,0,96,0,8
8,0,78,0,8
8,0,96,0,8
8,0,93,0,8
8,0,78,0,8
8,0,90,0,8
8,0,45,2,14
14,2,22,2,14
14,2,6,2,14
14,2,0,2,14
14,2,2,2,14
14,2,2,2,12
12,2,2,2,12
12,2,0,2,12
12,2,0,0,8
8,0,18,0,8
8,0,69,0,8
8,0,90,1,8
8,1,69,0,8
8,0,36,0,8
8,0,90,0,8
8,0,62,3,10
10,3,30,3,10
10,3,52,3,10
10,3,76,0,8
8,0,54,0,8
8,0,81,0,8
8,0,75,0,8
8,0,81,3,10
10,3,36,3,10
10,3,53,0,8
8,0,45,0,8
8,0,81,0,8
8,0,67,3,10
10,3,35,2,14
14,2,44,0,8
8,0,6,0,8
8,0,81,2,8
8,2,46,2,14
14,2,3,2,14
14,2,3,2,4
4,2,0,2,4
4,2,3,0,8
8,0,15,0,8
8,0,69,0,8
8,0,71,2,12
12,2,50,2,12
12,2,8,2,12
12,2,3,0,8
8,0,9,0,8
8,0,66,0,8
8,0,90,0,8
8,0,90,0,8
8,0,78,2,8
8,2,62,2,14
14,2,4,2,14
14,2,2,2,12
12,2,3,2,4
4,2,3,2,0
0,2,3,0,8
8,0,21,0,8
8,0,81,0,8
8,0,78,0,8
8,0,93,0,8
8,0,80,3,10
10,3,36,3,10
10,3,46,3,10
10,3,75,0,8
8,0,57,0,8
8,0,42,0,8
8,0,87,0,8
8,0,71,3,10
10,3,36,2,14
14,2,26,3,10
10,3,12,2,14
14,2,21,3,10
10,3,20,0,8
8,0,48,0,8
8,0,78,0,8
8,0,78,0,8
8,0,46,2,14
14,2,23,2,14
14,2,4,2,14
14,2,2,2,14
14,2,1,2,14
14,2,0,2,12
12,2,2,2,12
12,2,0,0,8
8,0,12,0,8
8,0,72,0,8
8,0,93,0,8
8,0,81,0,8
8,0,90,0,8
8,0,93,0,8
8,0,81,0,8
8,0,93,0,8
8,0,42,2,14
14,2,22,2,14
14,2,11,0,6
6,0,10,0,6
6,0,22,2,14
14,2,39,3,62
62,3,64,2,46
46,2,18,2,14
14,2,10,2,12
12,2,4,2,12
12,2,3,0,8
8,0,21,0,8
8,0,78,0,8
8,0,81,0,8
8,0,93,0,8
8,0,96,0,8
8,0,30,0,14
14,0,31,2,14
14,2,22,2,14
14,2,7,2,14
14,2,2,2,14
14,2,0,2,14
14,2,1,2,14
14,2,2,2,12
12,2,0,2,12
12,2,3,0,8
8,0,21,0,8
8,0,66,0,8
8,0,93,0,8
8,0,93,0,8
8,0,81,0,8
8,0,90,0,8
8,0,93,0,8
8,0,76,2,12
12,2,28,2,14
14,2,3,2,14
14,2,0,2,4
4,2,4,2,12
12,2,3,0,8
8,0,12,0,8
8,0,69,0,8
8,0,96,0,8
8,0,81,0,8
8,0,93,0,8
8,0,17,2,46
46,2,25,2,46
46,2,53,2,42
42,2,32,2,14
14,2,0,2,14
14,2,0,2,12
12,2,1,2,4
4,2,3,2,4
4,2,3,0,8
8,0,21,0,8
8,0,66,0,8
8,0,93,0,8
8,0,81,0,8
8,0,80,2,12
12,2,48,2,12
12,2,7,0,8
8,0,15,0,8
8,0,87,0,8
8,0,78,0,8
8,0,72,0,14
14,0,31,2,14
14,2,23,2,14
14,2,6,2,14
14,2,2,2,14
14,2,1,2,14
14,2,2,2,12
12,2,0,2,12
12,2,2,0,8
8,0,18,0,8
8,0,81,0,8
8,0,81,0,8
8,0,93,0,8
8,0,93,0,8
8,0,38,2,14
14,2,25,2,14
14,2,4,2,14
14,2,1,2,14
14,2,3,2,12
12,2,0,2,12
12,2,2,2,12
12,2,2,0,8
8,0,12,0,8
8,0,75,0,8
8,0,93,0,8
8,0,81,0,8
8,0,93,0,8
8,0,90,0,8
8,0,81,0,8
8,0,90,2,8
8,2,43,2,14
14,2,2,2,14
14,2,0,2,12
12,2,0,2,4
4,2,3,2,4
4,2,3,0,8
8,0,21,0,8
8,0,63,0,8
8,0,96,0,8
8,0,93,0,8
8,0,68,2,12
12,2,9,2,46
46,2,54,2,42
42,2,16,2,14
14,2,0,2,14
14,2,1,2,12
12,2,2,2,4
4,2,2,2,12
12,2,1,0,8
8,0,15,0,8
8,0,72,0,8
8,0,93,0,8
8,0,81,0,8
8,0,84,2,12
12,2,44,2,12
12,2,8,0,8
8,0,15,0,8
8,0,75,0,8
8,0,93,0,8
8,0,68,2,14
14,2,22,2,14
14,2,5,2,14
14,2,2,2,14
14,2,0,2,14
14,2,2,2,12
12,2,3,0,8
8,0,12,0,8
8,0,75,0,8
8,0,96,0,8
8,0,78,0,8
8,0,93,0,8
8,0,71,3,10
10,3,25,2,14
14,2,17,3,10
10,3,37,2,14
14,2,46,0,8
8,0,12,0,8
8,0,87,0,8
8,0,44,2,14
14,2,23,1,14
14,1,2,2,14
14,2,2,2,14
14,2,0,2,14
14,2,1,2,12
12,2,2,2,12
12,2,2,2,12
12,2,3,0,8
8,0,12,0,8
8,0,78,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,93,0,8
8,0,74,2,12
12,2,50,3,8
8,3,15,0,8
8,0,51,0,8
8,0,69,0,8
8,0,73,3,10
10,3,30,3,10
10,3,79,2,0
0,2,74,0,8
8,0,9,0,8
8,0,90,0,8
8,0,75,0,8
8,0,79,3,10
10,3,31,2,14
14,2,48,2,2
2,2,8,0,8
8,0,12,0,8
8,0,71,2,12
12,2,38,2,14
14,2,1,2,12
12,2,2,2,4
4,2,0,2,4
4,2,3,0,8
8,0,12,0,8
8,0,72,0,8
8,0,96,0,8
8,0,81,0,8
8,0,84,2,12
12,2,12,2,44
44,2,49,2,42
42,2,50,1,10
10,1,0,2,12
12,2,3,2,14
14,2,2,2,12
12,2,2,2,12
12,2,3,2,0
0,2,0,2,0
0,2,3,0,8
8,0,18,0,8
8,0,81,0,8
8,0,81,0,8
8,0,93,0,8
8,0,93,0,8
8,0,81,0,8
8,0,90,0,8
8,0,84,3,10
10,3,34,3,10
10,3,42,3,10
10,3,82,0,8
8,0,57,0,8
8,0,63,0,8
8,0,93,0,8
8,0,78,0,8
8,0,80,3,10
10,3,34,3,10
10,3,44,3,10
10,3,80,3,8
8,3,102,0,8
8,0,54,0,8
8,0,57,0,8
8,0,99,0,8
8,0,81,0,8
8,0,66,3,10
10,3,23,2,14
14,2,15,2,14
14,2,4,2,14
14,2,2,2,14
14,2,2,2,12
12,2,2,2,12
12,2,3,2,0
0,2,4,0,0
0,0,15,0,8
8,0,66,0,8
8,0,93,0,8
8,0,96,0,8
8,0,76,2,12
12,2,29,2,14
14,2,2,3,10
10,3,5,2,14
14,2,20,0,8
8,0,15,0,8
8,0,54,2,12
12,2,22,2,14
14,2,1,2,14
14,2,0,2,4
4,2,3,2,4
4,2,2,0,8
8,0,15,0,8
8,0,69,0,8
8,0,96,0,8
8,0,68,2,12
12,2,46,2,12
12,2,6,2,12
12,2,0,0,8
8,0,18,0,8
8,0,84,0,8
8,0,78,0,8
8,0,90,0,8
8,0,93,0,8
8,0,36,2,14
14,2,24,2,14
14,2,5,2,14
14,2,1,2,14
14,2,3,2,12
12,2,2,2,12
12,2,0,0,8
8,0,18,0,8
8,0,66,1,8
8,1,78,0,8
8,0,36,0,8
8,0,78,0,8
8,0,63,0,40
40,0,8,2,42
42,2,22,2,46
46,2,50,2,42
42,2,24,2,14
14,2,1,2,14
14,2,1,2,12
12,2,0,2,4
4,2,3,0,8
8,0,18,0,8
8,0,81,0,8
8,0,72,2,12
12,2,48,2,12
12,2,8,2,12
12,2,3,0,8
8,0,15,2,8
8,2,60,0,8
8,0,15,0,8
8,0,87,0,8
8,0,90,0,8
8,0,81,0,8
8,0,90,0,8
8,0,64,2,14
14,2,21,2,14
14,2,12,0,6
6,0,6,2,14
14,2,18,2,14
14,2,5,2,12
12,2,0,2,12
12,2,0,2,12
12,2,3,0,8
8,0,15,0,8
8,0,72,0,8
8,0,93,0,8
8,0,93,0,8
8,0,52,2,14
14,2,24,2,14
14,2,4,2,14
14,2,1,2,14
14,2,2,2,14
14,2,0,2,12
12,2,3,0,8
8,0,21,2,8
8,2,51,0,8
8,0,36,0,8
8,0,87,0,8
8,0,81,0,8
8,0,90,0,8
8,0,93,0,8
8,0,78,0,8
8,0,84,3,10
10,3,16,2,14
14,2,19,2,14
14,2,5,2,12
12,2,8,0,8
8,0,9,0,8
8,0,91,2,4
4,2,63,2,4
4,2,9,2,12
12,2,0,2,12
12,2,0,0,8
8,0,15,0,8
8,0,84,0,8
8,0,81,0,8
8,0,93,0,8
8,0,62,3,10
10,3,17,2,46
46,2,73,2,42
42,2,51,2,14
14,2,2,2,14
14,2,1,2,14
14,2,3,2,4
4,2,2,2,12
12,2,3,0,8
8,0,18,0,8
8,0,69,0,8
8,0,93,0,8
8,0,96,0,8
8,0,56,2,12
12,2,50,2,12
12,2,7,0,8
8,0,9,0,8
8,0,75,0,8
8,0,93,0,8
8,0,78,0,8
8,0,56,2,14
14,2,24,2,14
14,2,4,2,14
14,2,1,2,12
12,2,1,2,12
12,2,0,2,12
12,2,2,0,8
8,0,18,0,8
8,0,69,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,71,3,10
10,3,17,2,14
14,2,15,2,14
14,2,4,2,14
14,2,3,2,12
12,2,2,2,12
12,2,2,2,4
4,2,4,2,0
0,2,4,0,8
8,0,21,0,8
8,0,63,0,8
8,0,96,0,8
8,0,93,0,8
8,0,81,0,8
8,0,86,2,12
12,2,46,2,12
12,2,6,0,8
8,0,15,0,8
8,0,87,0,8
8,0,30,2,14
14,2,24,2,14
14,2,3,2,14
14,2,0,2,14
14,2,1,2,14
14,2,2,2,12
12,2,0,2,12
12,2,1,0,8
8,0,9,0,8
8,0,78,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,66,2,14
14,2,22,2,14
14,2,5,2,14
14,2,1,2,14
14,2,0,2,4
4,2,2,2,12
12,2,2,2,12
12,2,0,0,8
8,0,18,0,8
8,0,81,0,8
8,0,78,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,93,0,8
8,0,39,2,14
14,2,24,2,14
14,2,3,2,14
14,2,2,0,6
6,0,6,2,6
6,2,19,2,14
14,2,4,2,12
12,2,0,2,12
12,2,0,2,12
12,2,3,0,8
8,0,21,0,8
8,0,81,0,8
8,0,81,0,8
8,0,90,0,8
8,0,77,2,12
12,2,27,1,14
14,1,7,2,14
14,2,2,2,14
14,2,1,2,14
14,2,3,2,4
4,2,4,2,12
12,2,2,2,12
12,2,3,0,8
8,0,12,0,8
8,0,75,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,79,3,10
10,3,32,3,10
10,3,61,2,2
2,2,74,0,8
8,0,11,0,8
8,0,72,0,8
8,0,86,3,10
10,3,16,2,14
14,2,36,0,6
6,0,18,0,8
8,0,67,2,12
12,2,22,2,14
14,2,1,2,14
14,2,1,2,4
4,2,0,2,4
4,2,2,0,8
8,0,21,0,8
8,0,66,0,8
8,0,96,0,8
8,0,66,2,12
12,2,10,2,44
44,2,52,0,40
40,0,3,0,8
8,0,60,3,10
10,3,29,2,14
14,2,42,2,2
2,2,9,0,8
8,0,18,0,8
8,0,60,2,12
12,2,33,2,14
14,2,2,2,14
14,2,3,2,4
4,2,2,2,12
12,2,2,0,8
8,0,15,0,8
8,0,69,0,8
8,0,96,0,8
8,0,81,0,8
8,0,93,0,8
8,0,93,0,8
8,0,78,0,8
8,0,68,3,10
10,3,31,2,14
14,2,33,2,2
2,2,9,3,10
10,3,24,0,8
8,0,56,0,8
8,0,66,0,8
8,0,93,0,8
8,0,38,1,14
14,1,23,2,14
14,2,3,2,14
14,2,5,2,14
14,2,3,2,14
14,2,2,2,14
14,2,2,2,14
14,2,3,2,12
12,2,3,0,8
8,0,12,0,8
8,0,75,0,8
8,0,93,0,8
8,0,81,0,8
8,0,90,0,8
8,0,89,3,10
10,3,28,2,42
42,2,46,3,10
10,3,15,0,8
8,0,48,0,8
8,0,84,0,8
8,0,69,3,10
10,3,32,3,10
10,3,65,0,8
8,0,54,0,8
8,0,72,0,8
8,0,90,0,8
8,0,69,3,10
10,3,2,2,42
42,2,50,3,10
10,3,11,0,8
8,0,69,0,8
8,0,72,0,8
8,0,75,0,8
8,0,77,3,10
10,3,16,2,14
14,2,18,2,14
14,2,7,0,8
8,0,12,0,8
8,0,75,0,8
8,0,60,2,14
14,2,23,2,14
14,2,3,2,14
14,2,0,2,12
12,2,3,2,4
4,2,0,2,12
12,2,3,0,8
8,0,21,0,8
8,0,66,0,8
8,0,96,0,8
8,0,81,0,8
8,0,90,0,8
8,0,93,0,8
8,0,56,2,12
12,2,48,2,12
12,2,26,0,40
40,0,4,0,8
8,0,62,2,12
12,2,23,2,14
14,2,2,2,14
14,2,1,2,14
14,2,2,2,12
12,2,0,0,8
8,0,18,0,8
8,0,81,0,8
8,0,84,0,8
8,0,70,2,12
12,2,2,2,44
44,2,48,0,40
40,0,5,0,8
8,0,87,0,8
8,0,63,3,10
10,3,27,2,14
14,2,36,2,2
2,2,8,0,8
8,0,12,0,8
8,0,58,2,14
14,2,22,2,14
14,2,3,2,14
14,2,0,2,14
14,2,0,2,12
12,2,2,0,8
8,0,21,0,8
8,0,66,0,8
8,0,96,0,8
8,0,93,0,8
8,0,78,0,8
8,0,93,0,8
8,0,60,2,12
12,2,46,2,12
12,2,9,0,8
8,0,15,0,8
8,0,48,2,14
14,2,24,2,14
14,2,2,2,14
14,2,1,2,12
12,2,0,2,4
4,2,3,0,8
8,0,21,0,8
8,0,81,0,8
8,0,81,0,8
8,0,71,2,12
12,2,46,2,12
12,2,34,2,44
44,2,40,0,8
8,0,12,0,8
8,0,78,0,8
8,0,86,2,12
12,2,30,2,14
14,2,2,2,14
14,2,0,1,4
4,1,6,2,4
4,2,9,2,4
4,2,3,2,12
12,2,0,0,8
8,0,12,0,8
8,0,75,0,8
8,0,96,1,8
8,1,51,2,12
12,2,14,2,12
12,2,0,2,12
12,2,3,0,8
8,0,12,0,8
8,0,75,0,8
8,0,90,0,8
8,0,90,0,8
8,0,78,0,8
8,0,60,2,14
14,2,24,2,14
14,2,8,2,14
14,2,3,2,14
14,2,2,2,14
14,2,1,2,12
12,2,4,2,12
12,2,0,0,8
8,0,12,0,8
8,0,75,0,8
8,0,90,0,8
8,0,81,0,8
8,0,93,0,8
8,0,52,2,14
14,2,22,2,14
