state,action,reward,sprime,aprime
7,1,23,3,7
7,3,1,1,7
7,1,22,1,7
7,1,6,0,3
3,0,8,0,3
3,0,48,2,3
3,2,50,0,3
3,0,9,0,23
23,0,33,1,55
55,1,33,1,55
55,1,49,0,51
51,0,40,3,19
19,3,28,3,19
19,3,76,2,3
3,2,46,0,3
3,0,6,0,3
3,0,50,0,3
3,0,13,0,55
55,0,29,0,55
55,0,23,3,55
55,3,35,3,55
55,3,52,1,7
7,1,38,2,3
3,2,8,0,3
3,0,12,0,3
3,0,34,1,7
7,1,17,1,23
23,1,54,1,23
23,1,16,0,3
3,0,14,0,3
3,0,22,1,19
19,1,6,3,19
19,3,64,0,19
19,0,50,2,1
1,2,34,2,19
19,2,46,1,19
19,1,56,0,19
19,0,44,0,19
19,0,6,1,19
19,1,14,2,19
19,2,44,2,19
19,2,54,0,19
19,0,43,2,23
23,2,39,2,55
55,2,56,3,55
55,3,49,0,55
55,0,32,1,7
7,1,19,1,7
7,1,45,3,23
23,3,38,0,7
7,0,19,2,3
3,2,20,0,7
7,0,10,0,7
7,0,20,1,55
55,1,25,2,55
55,2,48,3,23
23,3,17,3,7
7,3,24,3,7
7,3,43,1,3
3,1,69,0,1
1,0,3,0,1
1,0,87,2,1
1,2,61,1,3
3,1,6,2,7
7,2,4,1,3
3,1,1,1,7
7,1,3,1,3
3,1,5,2,2
2,2,11,3,0
0,3,20,2,3
3,2,60,0,1
1,0,12,0,1
1,0,72,0,1
1,0,79,1,3
3,1,47,1,2
2,1,3,1,3
3,1,1,0,1
1,0,21,2,1
1,2,54,0,1
1,0,35,1,3
3,1,40,1,3
3,1,12,1,3
3,1,5,3,1
1,3,15,0,1
1,0,40,0,1
1,0,78,2,1
1,2,66,0,1
1,0,42,0,1
1,0,84,0,1
1,0,71,1,5
5,1,36,1,7
7,1,39,3,23
23,3,12,2,7
7,2,30,1,3
3,1,4,1,7
7,1,0,3,3
3,3,14,1,3
3,1,62,0,1
1,0,6,0,1
1,0,75,0,1
1,0,93,0,1
1,0,58,1,3
3,1,48,1,2
2,1,6,1,2
2,1,0,1,3
3,1,0,0,1
1,0,15,0,1
1,0,72,0,1
1,0,96,0,1
1,0,78,0,1
1,0,93,0,1
1,0,93,0,1
1,0,69,1,3
3,1,48,1,5
5,1,6,3,5
5,3,12,0,1
1,0,30,0,1
1,0,72,0,1
1,0,48,1,7
7,1,22,1,7
7,1,3,1,7
7,1,1,1,3
3,1,2,3,3
3,3,20,0,1
1,0,51,0,1
1,0,72,0,1
1,0,60,1,3
3,1,44,1,3
3,1,6,1,3
3,1,0,0,1
1,0,9,0,1
1,0,66,0,1
1,0,96,2,1
1,2,69,0,1
1,0,48,0,1
1,0,80,3,5
5,3,25,1,7
7,1,15,1,7
7,1,3,0,1
1,0,6,0,1
1,0,51,1,3
3,1,24,1,7
7,1,3,2,6
6,2,0,1,3
3,1,3,2,6
6,2,0,1,2
2,1,2,1,7
7,1,1,1,2
2,1,3,1,3
3,1,0,0,1
1,0,9,0,1
1,0,72,0,1
1,0,96,0,1
1,0,84,0,1
1,0,88,1,3
3,1,48,1,3
3,1,4,0,1
1,0,24,0,1
1,0,84,0,1
1,0,78,0,1
1,0,46,3,7
7,3,16,1,7
7,1,17,1,7
7,1,2,1,7
7,1,4,1,3
3,1,2,1,3
3,1,3,3,0
0,3,27,2,0
0,2,72,3,0
0,3,41,0,1
1,0,63,3,1
1,3,24,0,1
1,0,27,0,1
1,0,91,3,0
0,3,80,3,0
0,3,88,3,0
0,3,105,0,1
1,0,57,1,1
1,1,39,0,1
1,0,37,3,0
0,3,68,3,0
0,3,88,3,0
0,3,108,0,0
0,0,54,3,1
1,3,15,0,1
1,0,42,0,1
1,0,69,0,1
1,0,102,0,1
1,0,104,0,0
0,0,124,0,0
0,0,115,0,1
1,0,81,0,1
1,0,80,1,3
3,1,46,1,3
3,1,8,1,3
3,1,5,1,1
1,1,3,2,1
1,2,0,0,1
1,0,24,0,1
1,0,87,0,1
1,0,72,0,1
1,0,69,3,5
5,3,16,0,7
7,0,23,0,6
6,0,29,1,7
7,1,23,1,7
7,1,2,1,7
7,1,1,1,7
7,1,1,1,7
7,1,2,1,3
3,1,2,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,93,1,1
1,1,66,0,1
1,0,42,0,1
1,0,87,2,1
1,2,60,0,1
1,0,33,0,1
1,0,72,0,1
1,0,90,0,1
1,0,81,3,5
5,3,34,1,7
7,1,21,3,5
5,3,25,0,1
1,0,54,2,1
1,2,48,0,1
1,0,27,0,1
1,0,67,3,5
5,3,24,1,7
7,1,24,3,5
5,3,14,3,5
5,3,87,0,1
1,0,60,0,1
1,0,66,0,1
1,0,90,0,1
1,0,93,0,1
1,0,49,1,7
7,1,23,1,7
7,1,4,1,7
7,1,2,1,7
7,1,1,1,3
3,1,0,1,3
3,1,2,0,1
1,0,18,0,1
1,0,81,0,1
1,0,81,0,1
1,0,93,0,1
1,0,73,1,3
3,1,28,1,19
19,1,53,3,21
21,3,37,0,1
1,0,48,0,1
1,0,69,0,1
1,0,52,1,7
7,1,22,1,7
7,1,2,1,7
7,1,1,0,7
7,0,15,1,3
3,1,42,1,3
3,1,7,1,3
3,1,0,1,3
3,1,2,0,1
1,0,12,0,1
1,0,78,0,1
1,0,93,0,1
1,0,78,0,1
1,0,93,0,1
1,0,90,0,1
1,0,81,0,1
1,0,93,2,1
1,2,35,1,7
7,1,4,1,7
7,1,3,1,7
7,1,2,1,7
7,1,1,1,7
7,1,2,1,2
2,1,1,1,3
3,1,2,3,1
1,3,24,0,1
1,0,42,1,1
1,1,42,0,1
1,0,36,0,1
1,0,84,0,1
1,0,81,0,1
1,0,93,0,1
1,0,70,3,5
5,3,34,3,5
5,3,57,0,6
6,0,65,0,1
1,0,69,0,1
1,0,90,0,1
1,0,43,1,7
7,1,24,1,7
7,1,3,1,7
7,1,0,1,7
7,1,2,1,7
7,1,2,1,3
3,1,2,1,3
3,1,0,3,1
1,3,21,0,1
1,0,45,0,1
1,0,78,0,1
1,0,87,0,1
1,0,72,0,1
1,0,90,1,1
1,1,72,0,1
1,0,21,0,1
1,0,84,0,1
1,0,87,0,1
1,0,78,0,1
1,0,60,1,7
7,1,23,1,7
7,1,3,1,7
7,1,1,1,7
7,1,2,1,3
3,1,0,1,3
3,1,2,0,1
1,0,21,0,1
1,0,63,0,1
1,0,96,2,1
1,2,66,0,1
1,0,35,1,3
3,1,42,0,3
3,0,14,1,3
3,1,36,1,7
7,1,47,2,21
21,2,11,0,1
1,0,2,3,5
5,3,14,3,21
21,3,65,0,1
1,0,54,0,1
1,0,75,0,1
1,0,84,0,1
1,0,38,3,21
21,3,22,3,23
23,3,87,3,21
21,3,62,0,5
5,0,60,0,1
1,0,63,0,1
1,0,89,3,5
5,3,34,3,5
5,3,40,3,5
5,3,92,0,1
1,0,60,0,1
1,0,69,3,1
1,3,48,0,1
1,0,30,0,1
1,0,66,0,1
1,0,90,0,1
1,0,79,3,5
5,3,34,1,5
5,1,18,1,7
7,1,5,1,7
7,1,2,1,7
7,1,2,1,3
3,1,2,1,3
3,1,7,1,0
0,1,4,0,1
1,0,12,0,1
1,0,75,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,2,1
1,2,72,0,1
1,0,17,1,3
3,1,42,1,3
3,1,4,1,3
3,1,0,0,1
1,0,12,0,1
1,0,87,0,1
1,0,78,0,1
1,0,86,3,5
5,3,17,0,7
7,0,19,0,6
6,0,25,1,7
7,1,22,1,7
7,1,2,1,7
7,1,1,1,7
7,1,3,1,3
3,1,2,1,3
3,1,2,2,1
1,2,3,1,1
1,1,3,0,1
1,0,24,0,1
1,0,66,0,1
1,0,90,0,1
1,0,93,0,1
1,0,74,3,5
5,3,32,3,5
5,3,66,0,4
4,0,70,0,1
1,0,69,0,1
1,0,90,0,1
1,0,65,3,5
5,3,7,3,23
23,3,71,0,6
6,0,61,0,1
1,0,66,0,1
1,0,73,3,5
5,3,7,3,23
23,3,53,0,6
6,0,49,0,1
1,0,60,0,1
1,0,46,3,21
21,3,16,1,7
7,1,28,0,6
6,0,16,0,1
1,0,49,1,7
7,1,22,1,7
7,1,4,1,7
7,1,1,1,7
7,1,3,1,3
3,1,2,1,3
3,1,0,0,1
1,0,9,0,1
1,0,75,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,93,3,1
1,3,51,0,1
1,0,13,0,1
1,0,78,0,1
1,0,50,1,3
3,1,44,3,5
5,3,38,3,21
21,3,101,0,1
1,0,54,0,1
1,0,66,0,1
1,0,90,0,1
1,0,93,0,1
1,0,56,3,5
5,3,21,2,7
7,2,20,0,6
6,0,0,1,7
7,1,1,3,23
23,3,55,1,7
7,1,23,3,5
5,3,39,0,1
1,0,54,0,1
1,0,69,0,1
1,0,93,0,1
1,0,70,1,7
7,1,22,1,7
7,1,5,1,7
7,1,1,1,3
3,1,2,1,3
3,1,2,1,3
3,1,0,1,1
1,1,0,2,1
1,2,0,0,1
1,0,24,0,1
1,0,72,0,1
1,0,90,0,1
1,0,75,0,1
1,0,93,0,1
1,0,88,3,5
5,3,34,3,5
5,3,50,0,4
4,0,53,3,1
1,3,42,0,1
1,0,36,0,1
1,0,81,0,1
1,0,71,3,5
5,3,29,1,7
7,1,29,3,5
5,3,23,0,1
1,0,51,0,1
1,0,84,0,1
1,0,63,1,7
7,1,23,1,7
7,1,2,1,7
7,1,3,1,2
2,1,0,1,2
2,1,3,0,3
3,0,15,0,1
1,0,75,0,1
1,0,78,1,3
3,1,44,1,3
3,1,8,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,90,0,1
1,0,81,0,1
1,0,90,0,1
1,0,93,0,1
1,0,36,1,7
7,1,24,1,7
7,1,3,1,7
7,1,1,1,7
7,1,2,1,3
3,1,2,1,3
3,1,3,0,1
1,0,21,0,1
1,0,66,0,1
1,0,93,0,1
1,0,93,0,1
1,0,81,0,1
1,0,39,1,7
7,1,24,1,7
7,1,4,1,7
7,1,2,1,7
7,1,1,1,7
7,1,0,1,3
3,1,2,1,3
3,1,0,2,1
1,2,3,0,1
1,0,21,0,1
1,0,87,0,1
1,0,78,0,1
1,0,77,1,3
3,1,46,1,3
3,1,6,0,1
1,0,21,0,1
1,0,81,0,1
1,0,81,0,1
1,0,90,0,1
1,0,74,1,7
7,1,22,1,7
7,1,6,1,7
7,1,2,1,3
3,1,2,1,3
3,1,4,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,78,0,1
1,0,96,0,1
1,0,93,0,1
1,0,60,1,7
7,1,22,1,7
7,1,5,1,7
7,1,0,1,7
7,1,1,0,6
6,0,12,1,3
3,1,33,1,7
7,1,11,1,3
3,1,2,1,3
3,1,3,0,1
1,0,18,0,1
1,0,72,0,1
1,0,84,0,1
1,0,96,1,1
1,1,75,0,1
1,0,24,0,1
1,0,84,0,1
1,0,87,0,1
1,0,78,0,1
1,0,71,1,7
7,1,23,1,7
7,1,7,1,7
7,1,3,1,3
3,1,2,1,3
3,1,2,0,1
1,0,18,0,1
1,0,66,0,1
1,0,93,0,1
1,0,93,0,1
1,0,76,3,5
5,3,16,3,21
21,3,104,0,1
1,0,57,0,1
1,0,78,2,1
1,2,66,0,1
1,0,13,1,3
3,1,34,1,19
19,1,52,3,17
17,3,34,0,1
1,0,30,0,1
1,0,75,0,1
1,0,71,3,5
5,3,23,1,7
7,1,42,0,0
0,0,6,0,1
1,0,84,0,1
1,0,31,1,7
7,1,21,1,7
7,1,4,1,7
7,1,1,2,7
7,2,2,1,3
3,1,5,1,7
7,1,2,1,3
3,1,0,1,3
3,1,0,0,1
1,0,21,0,1
1,0,69,0,1
1,0,93,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,78,0,1
1,0,75,1,3
3,1,48,1,7
7,1,22,3,21
21,3,39,1,7
7,1,48,0,1
1,0,0,0,1
1,0,72,0,1
1,0,62,1,3
3,1,44,1,3
3,1,8,1,3
3,1,2,1,3
3,1,3,0,1
1,0,18,0,1
1,0,81,0,1
1,0,81,0,1
1,0,93,0,1
1,0,89,1,3
3,1,36,1,7
7,1,28,3,21
21,3,38,1,7
7,1,62,0,1
1,0,15,0,1
1,0,81,0,1
1,0,52,1,3
3,1,23,1,7
7,1,1,0,6
6,0,11,1,2
2,1,57,1,2
2,1,4,1,3
3,1,0,1,3
3,1,0,0,1
1,0,21,0,1
1,0,69,0,1
1,0,93,0,1
1,0,93,0,1
1,0,78,0,1
1,0,93,0,1
1,0,93,0,1
1,0,69,3,5
5,3,16,1,7
7,1,31,0,6
6,0,15,0,1
1,0,36,1,7
7,1,21,1,7
7,1,3,1,7
7,1,1,1,3
3,1,0,0,3
3,0,10,1,3
3,1,38,1,3
3,1,8,1,3
3,1,0,0,1
1,0,24,0,1
1,0,69,0,1
1,0,90,0,1
1,0,93,0,1
1,0,67,1,7
7,1,23,1,7
7,1,4,1,7
7,1,2,0,6
6,0,18,1,2
2,1,33,1,7
7,1,4,1,3
3,1,0,1,3
3,1,2,0,1
1,0,12,0,1
1,0,72,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,93,0,1
1,0,81,0,1
1,0,90,0,1
1,0,40,1,7
7,1,22,1,7
7,1,5,1,7
7,1,1,1,7
7,1,1,1,7
7,1,0,1,3
3,1,4,1,3
3,1,0,0,1
1,0,21,0,1
1,0,81,0,1
1,0,81,0,1
1,0,93,0,1
1,0,78,0,1
1,0,58,1,7
7,1,24,1,7
7,1,3,1,7
7,1,0,1,7
7,1,2,1,7
7,1,2,1,3
3,1,0,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,90,0,1
1,0,81,0,1
1,0,93,0,1
1,0,59,1,7
7,1,22,1,7
7,1,5,1,7
7,1,0,1,7
7,1,2,1,7
7,1,1,1,3
3,1,2,1,3
3,1,2,0,1
1,0,21,0,1
1,0,81,0,1
1,0,81,0,1
1,0,93,0,1
1,0,93,0,1
1,0,41,3,21
21,3,24,3,21
21,3,102,3,5
5,3,81,0,1
1,0,51,0,1
1,0,72,0,1
1,0,87,0,1
1,0,93,0,1
1,0,24,2,21
21,2,12,3,21
21,3,51,1,31
31,1,41,1,7
7,1,8,3,5
5,3,10,1,7
7,1,44,0,1
1,0,3,0,1
1,0,83,0,1
1,0,39,1,7
7,1,24,1,7
7,1,3,1,7
7,1,1,1,7
7,1,3,1,3
3,1,2,1,3
3,1,0,1,3
3,1,0,0,1
1,0,18,0,1
1,0,69,0,1
1,0,93,0,1
1,0,93,0,1
1,0,78,0,1
1,0,93,0,1
1,0,93,0,1
1,0,74,3,5
5,3,21,1,7
7,1,30,1,7
7,1,6,0,1
1,0,9,0,1
1,0,66,1,3
3,1,22,1,7
7,1,3,0,6
6,0,14,1,3
3,1,34,1,3
3,1,10,1,3
3,1,0,1,3
3,1,0,0,1
1,0,21,0,1
1,0,72,0,1
1,0,90,0,1
1,0,93,0,1
1,0,53,1,7
7,1,24,1,7
7,1,5,1,7
7,1,3,0,6
6,0,12,0,6
6,0,27,1,7
7,1,23,1,7
7,1,7,1,7
7,1,3,1,3
3,1,2,1,3
3,1,2,1,3
3,1,3,0,1
1,0,9,0,1
1,0,75,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,93,0,1
1,0,78,0,1
1,0,93,0,1
1,0,49,1,7
7,1,33,0,6
6,0,15,1,7
7,1,3,3,23
23,3,61,3,23
23,3,48,1,3
3,1,50,1,2
2,1,12,0,0
0,0,16,0,0
0,0,84,0,1
1,0,71,1,3
3,1,48,1,3
3,1,6,1,3
3,1,0,0,1
1,0,15,0,1
1,0,75,0,1
1,0,90,0,1
1,0,77,3,5
5,3,23,1,7
7,1,18,1,7
7,1,2,1,7
7,1,5,1,3
3,1,2,1,3
3,1,6,0,0
0,0,16,0,0
0,0,83,0,1
1,0,66,1,3
3,1,46,1,3
3,1,10,1,3
3,1,3,0,1
1,0,12,0,1
1,0,78,0,1
1,0,93,0,1
1,0,78,1,1
1,1,69,0,1
1,0,30,0,1
1,0,75,0,1
1,0,86,2,5
5,2,23,1,7
7,1,3,1,7
7,1,3,1,7
7,1,2,1,7
7,1,1,0,6
6,0,14,1,2
2,1,35,1,7
7,1,7,1,3
3,1,4,1,3
3,1,5,0,1
1,0,21,0,1
1,0,75,0,1
1,0,78,0,1
1,0,96,0,1
1,0,84,3,5
5,3,18,1,7
7,1,19,1,7
7,1,2,1,3
3,1,6,1,3
3,1,2,0,1
1,0,16,0,0
0,0,87,3,2
2,3,42,1,3
3,1,54,1,2
2,1,7,0,1
1,0,21,0,1
1,0,78,0,1
1,0,70,1,3
3,1,48,1,3
3,1,8,1,3
3,1,2,0,1
1,0,12,0,1
1,0,87,0,1
1,0,75,0,1
1,0,93,0,1
1,0,93,0,1
1,0,62,1,7
7,1,24,1,7
7,1,3,1,7
7,1,0,1,7
7,1,4,1,3
3,1,0,1,3
3,1,3,0,1
1,0,21,0,1
1,0,69,0,1
1,0,93,0,1
1,0,93,0,1
1,0,65,3,5
5,3,34,3,5
5,3,59,0,4
4,0,61,0,1
1,0,69,0,1
1,0,85,3,5
5,3,36,3,5
5,3,62,0,4
4,0,58,0,1
1,0,66,0,1
1,0,87,0,1
1,0,55,3,5
5,3,31,3,23
23,3,77,3,23
23,3,77,0,1
1,0,57,0,1
1,0,69,0,1
1,0,90,0,1
1,0,67,3,5
5,3,34,3,5
5,3,63,0,0
0,0,64,0,1
1,0,78,0,1
1,0,74,3,5
5,3,30,3,5
5,3,74,1,0
0,1,75,0,1
1,0,6,0,1
1,0,90,0,1
1,0,75,0,1
1,0,42,3,21
21,3,18,3,21
21,3,72,0,4
4,0,61,0,1
1,0,84,0,1
1,0,59,3,17
17,3,28,3,21
21,3,93,0,1
1,0,51,0,1
1,0,66,0,1
1,0,93,0,1
1,0,29,3,21
21,3,22,3,21
21,3,82,3,5
5,3,87,2,1
1,2,72,0,1
1,0,0,0,1
1,0,78,0,1
1,0,93,0,1
1,0,93,0,1
1,0,45,1,19
19,1,25,3,23
23,3,66,3,17
17,3,86,0,1
1,0,48,0,1
1,0,81,0,1
1,0,78,0,1
1,0,62,3,21
21,3,26,3,21
21,3,80,0,1
1,0,48,0,1
1,0,63,0,1
1,0,93,0,1
1,0,35,3,21
21,3,19,3,23
23,3,81,3,5
5,3,90,0,1
1,0,54,0,1
1,0,63,0,1
1,0,84,3,5
5,3,36,3,5
5,3,42,2,5
5,2,65,0,1
1,0,1,0,1
1,0,73,1,3
3,1,38,1,19
19,1,47,3,21
21,3,36,3,5
5,3,84,0,1
1,0,51,0,1
1,0,66,0,1
1,0,93,0,1
1,0,72,3,5
5,3,24,1,7
7,1,19,3,5
5,3,17,0,1
1,0,51,0,1
1,0,84,0,1
1,0,75,0,1
1,0,36,3,23
23,3,30,1,7
7,1,17,1,7
7,1,5,1,7
7,1,1,1,7
7,1,2,1,3
3,1,3,0,0
0,0,16,0,0
0,0,104,0,0
0,0,85,1,3
3,1,46,1,3
3,1,8,1,3
3,1,0,1,3
3,1,3,0,1
1,0,21,0,1
1,0,84,0,1
1,0,78,0,1
1,0,90,0,1
1,0,93,0,1
1,0,78,0,1
1,0,93,0,1
1,0,66,1,7
7,1,22,1,7
7,1,5,1,7
7,1,1,1,7
7,1,1,1,3
3,1,2,1,3
3,1,2,0,1
1,0,15,0,1
1,0,72,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,62,3,5
5,3,10,3,23
23,3,69,1,7
7,1,46,3,5
5,3,46,0,1
1,0,48,0,1
1,0,75,0,1
1,0,88,3,5
5,3,33,1,7
7,1,52,0,0
0,0,11,0,1
1,0,78,1,7
7,1,22,1,7
7,1,2,1,7
7,1,0,1,3
3,1,0,1,2
2,1,3,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,96,0,1
1,0,81,0,1
1,0,93,0,1
1,0,90,0,1
1,0,78,0,1
1,0,89,3,5
5,3,31,1,7
7,1,36,0,4
4,0,14,0,1
1,0,52,3,5
5,3,23,1,7
7,1,28,1,7
7,1,4,1,3
3,1,2,1,3
3,1,2,0,1
1,0,20,0,0
0,0,96,0,0
0,0,75,1,3
3,1,50,1,3
3,1,12,1,3
3,1,4,1,3
3,1,3,0,1
1,0,15,0,1
1,0,84,0,1
1,0,78,0,1
1,0,90,0,1
1,0,84,3,5
5,3,18,1,7
7,1,9,1,7
7,1,5,1,3
3,1,6,1,3
3,1,5,1,2
2,1,4,0,0
0,0,11,0,1
1,0,75,0,1
1,0,93,0,1
1,0,61,2,3
3,2,48,1,3
3,1,11,1,3
3,1,2,1,3
3,1,6,1,3
3,1,3,0,1
1,0,9,0,1
1,0,78,0,1
1,0,93,0,1
1,0,78,0,1
1,0,90,0,1
1,0,80,1,7
7,1,22,1,7
7,1,4,1,7
7,1,1,0,6
6,0,12,1,3
3,1,35,1,7
7,1,4,1,3
3,1,2,1,3
3,1,2,0,1
1,0,12,0,1
1,0,72,0,1
1,0,93,0,1
1,0,81,0,1
1,0,88,3,5
5,3,22,1,7
7,1,30,0,6
6,0,9,1,3
3,1,28,1,7
7,1,1,1,7
7,1,0,1,3
3,1,3,1,2
2,1,0,0,1
1,0,18,0,1
1,0,75,0,1
1,0,84,0,1
1,0,82,1,3
3,1,48,1,3
3,1,6,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,90,0,1
1,0,93,0,1
1,0,76,1,3
3,1,25,1,7
7,1,3,1,7
7,1,2,1,3
3,1,4,1,3
3,1,2,0,1
1,0,12,0,1
1,0,75,0,1
1,0,81,0,1
1,0,93,0,1
1,0,38,1,19
19,1,26,3,23
23,3,64,3,21
21,3,96,0,1
1,0,57,0,1
1,0,72,0,1
1,0,93,0,1
1,0,55,3,23
23,3,25,3,21
21,3,91,0,1
1,0,57,0,1
1,0,54,0,1
1,0,95,3,5
5,3,1,3,21
21,3,84,3,5
5,3,91,0,1
1,0,54,0,1
1,0,60,0,1
1,0,94,3,5
5,3,7,3,21
21,3,72,3,5
5,3,95,1,1
1,1,69,0,1
1,0,0,0,1
1,0,90,0,1
1,0,78,0,1
1,0,53,1,7
7,1,24,1,7
7,1,3,1,7
7,1,1,1,7
7,1,1,1,7
7,1,0,1,7
7,1,2,1,3
3,1,2,1,3
3,1,0,0,1
1,0,21,0,1
1,0,66,0,1
1,0,93,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,90,0,1
1,0,81,0,1
1,0,34,1,7
7,1,24,1,7
7,1,4,1,7
7,1,1,1,7
7,1,1,1,7
7,1,4,1,3
3,1,0,1,3
3,1,0,0,1
1,0,12,0,1
1,0,75,0,1
1,0,96,0,1
1,0,78,0,1
1,0,89,3,5
5,3,17,1,7
7,1,28,0,6
6,0,11,1,3
3,1,27,1,7
7,1,0,1,7
7,1,2,1,2
2,1,3,1,2
2,1,3,0,1
1,0,21,0,1
1,0,60,0,1
1,0,96,0,1
1,0,96,0,1
1,0,58,1,3
3,1,46,1,3
3,1,6,0,1
1,0,12,0,1
1,0,75,0,1
1,0,93,0,1
1,0,56,1,7
7,1,23,1,7
7,1,4,1,7
7,1,1,1,7
7,1,0,1,3
3,1,2,1,3
3,1,2,0,1
1,0,21,0,1
1,0,81,0,1
1,0,81,0,1
1,0,93,0,1
1,0,77,3,17
17,3,1,3,21
21,3,114,0,1
1,0,48,0,1
1,0,69,0,1
1,0,90,0,1
1,0,93,0,1
1,0,10,3,21
21,3,22,3,21
21,3,92,0,1
1,0,57,0,1
1,0,75,0,1
1,0,78,0,1
1,0,88,3,5
5,3,18,3,21
21,3,78,2,5
5,2,69,0,1
1,0,15,0,1
1,0,50,1,3
3,1,2,1,19
19,1,55,3,17
17,3,31,0,1
1,0,33,0,1
1,0,81,0,1
1,0,58,3,5
5,3,14,3,23
23,3,61,0,4
4,0,67,0,1
1,0,72,0,1
1,0,74,3,17
17,3,8,3,21
21,3,90,0,1
1,0,48,0,1
1,0,66,0,1
1,0,90,0,1
1,0,52,3,21
21,3,14,3,21
21,3,90,3,5
5,3,83,0,1
1,0,57,0,1
1,0,72,0,1
1,0,93,0,1
1,0,65,3,5
5,3,17,3,23
23,3,43,3,5
5,3,78,1,1
1,1,81,0,1
1,0,12,0,1
1,0,72,0,1
1,0,93,0,1
1,0,86,3,5
5,3,12,3,21
21,3,62,1,5
5,1,69,0,1
1,0,9,0,1
1,0,87,0,1
1,0,75,0,1
1,0,52,1,7
7,1,32,3,23
23,3,49,3,23
23,3,26,1,7
7,1,29,0,1
1,0,3,0,1
1,0,57,1,7
7,1,22,1,7
7,1,3,1,7
7,1,1,1,2
2,1,5,1,3
3,1,0,1,3
3,1,6,0,1
1,0,21,0,1
1,0,66,0,1
1,0,93,0,1
1,0,93,0,1
1,0,81,0,1
1,0,93,0,1
1,0,90,0,1
