state,action,reward,sprime,aprime
12,0,44,3,12
12,3,10,1,46
46,1,27,2,14
14,2,2,2,14
14,2,18,2,14
14,2,0,2,12
12,2,0,0,12
12,0,21,1,8
8,1,57,1,8
8,1,12,0,12
12,0,12,0,12
12,0,46,0,12
12,0,30,1,44
44,1,27,2,62
62,2,48,1,46
46,1,57,0,46
46,0,3,2,14
14,2,27,0,46
46,0,52,2,46
46,2,38,3,62
62,3,55,3,44
44,3,42,2,14
14,2,41,2,12
12,2,4,0,12
12,0,24,1,8
8,1,63,1,8
8,1,15,0,12
12,0,14,0,12
12,0,52,0,12
12,0,8,3,46
46,3,34,0,62
62,0,39,3,12
12,3,8,1,46
46,1,44,2,14
14,2,1,2,14
14,2,1,1,12
12,1,0,0,12
12,0,10,0,12
12,0,19,1,46
46,1,32,3,62
62,3,61,3,46
46,3,41,2,14
14,2,32,0,12
12,0,2,0,12
12,0,48,3,14
14,3,17,2,14
14,2,16,2,14
14,2,6,0,12
12,0,10,0,12
12,0,44,0,12
12,0,62,0,12
12,0,22,0,44
44,0,4,0,44
44,0,4,1,44
44,1,10,2,44
44,2,48,2,44
44,2,52,0,44
44,0,40,0,44
44,0,0,3,44
44,3,24,0,44
44,0,68,0,12
12,0,48,2,12
12,2,12,3,44
44,3,71,2,40
40,2,68,1,8
8,1,12,1,8
8,1,6,1,8
8,1,0,0,12
12,0,12,0,12
12,0,56,2,12
12,2,44,0,12
12,0,18,0,44
44,0,2,0,44
44,0,6,1,44
44,1,12,1,44
44,1,48,0,44
44,0,40,0,44
44,0,0,2,44
44,2,6,2,44
44,2,48,2,44
44,2,54,0,44
44,0,3,1,8
8,1,55,3,10
10,3,2,2,14
14,2,40,0,12
12,0,5,2,8
8,2,54,0,12
12,0,19,1,8
8,1,59,3,10
10,3,6,2,14
14,2,36,0,12
12,0,5,1,8
8,1,66,2,8
8,2,2,0,12
12,0,20,0,12
12,0,60,3,12
12,3,26,2,14
14,2,18,0,12
12,0,10,1,8
8,1,52,3,10
10,3,3,2,14
14,2,42,0,12
12,0,0,1,8
8,1,60,1,8
8,1,3,0,4
4,0,10,0,12
12,0,43,2,13
13,2,19,0,47
47,0,47,0,47
47,0,56,2,47
47,2,48,2,47
47,2,56,3,47
47,3,32,1,15
15,1,25,3,10
10,3,29,3,10
10,3,49,1,8
8,1,66,1,8
8,1,21,2,8
8,2,4,0,12
12,0,6,0,12
12,0,56,0,12
12,0,60,2,14
14,2,12,3,45
45,3,55,1,47
47,1,29,2,14
14,2,2,2,14
14,2,5,2,14
14,2,4,2,14
14,2,2,1,10
10,1,3,2,8
8,2,0,1,10
10,1,3,2,8
8,2,6,2,8
8,2,6,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,3,0
0,3,20,3,0
0,3,100,0,0
0,0,72,0,0
0,0,60,1,0
0,1,104,1,0
0,1,32,2,0
0,2,4,1,0
0,1,16,1,0
0,1,4,1,8
8,1,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,1,0
0,1,0,1,0
0,1,4,1,0
0,1,0,1,8
8,1,0,1,8
8,1,3,1,8
8,1,3,1,8
8,1,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,3,8
8,3,12,1,8
8,1,75,1,8
8,1,15,2,8
8,2,3,2,8
8,2,3,1,8
8,1,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,4,3,0
0,3,28,1,0
0,1,76,1,0
0,1,23,2,0
0,2,0,1,8
8,1,3,2,0
0,2,4,1,8
8,1,1,1,0
0,1,8,1,8
8,1,0,1,8
8,1,3,1,8
8,1,0,1,8
8,1,3,0,12
12,0,8,3,12
12,3,16,0,44
44,0,40,0,12
12,0,38,0,12
12,0,4,0,44
44,0,1,0,46
46,0,24,0,46
46,0,36,1,62
62,1,35,1,62
62,1,46,2,46
46,2,54,2,46
46,2,58,3,46
46,3,50,1,46
46,1,36,2,12
12,2,4,2,14
14,2,2,2,14
14,2,3,0,12
12,0,14,0,12
12,0,50,3,12
12,3,36,0,12
12,0,28,0,12
12,0,44,0,12
12,0,60,0,12
12,0,60,0,12
12,0,52,0,12
12,0,30,3,44
44,3,20,1,44
44,1,78,0,12
12,0,6,0,12
12,0,40,0,44
44,0,4,0,44
44,0,4,1,44
44,1,4,0,44
44,0,46,0,44
44,0,0,2,44
44,2,4,3,44
44,3,62,3,44
44,3,68,0,12
12,0,37,0,8
8,0,39,0,12
12,0,66,0,12
12,0,24,0,44
44,0,16,1,46
46,1,32,2,46
46,2,48,1,45
45,1,51,2,44
44,2,56,0,45
45,0,39,3,44
44,3,37,2,45
45,2,67,0,12
12,0,2,0,12
12,0,41,2,14
14,2,12,1,47
47,1,47,1,46
46,1,21,0,15
15,0,5,0,47
47,0,48,0,47
47,0,56,1,47
47,1,56,2,47
47,2,48,2,47
47,2,56,3,47
47,3,48,1,15
15,1,5,1,14
14,1,5,1,12
12,1,1,1,13
13,1,0,1,15
15,1,0,2,7
7,2,2,2,7
7,2,0,2,7
7,2,0,1,15
15,1,0,3,13
13,3,0,1,15
15,1,17,1,5
5,1,4,2,7
7,2,0,3,6
6,3,14,0,6
6,0,42,2,4
4,2,51,2,4
4,2,6,1,6
6,1,6,2,4
4,2,21,2,4
4,2,4,2,0
0,2,0,3,8
8,3,15,0,8
8,0,49,0,0
0,0,68,2,8
8,2,50,2,10
10,2,5,3,14
14,3,6,2,14
14,2,31,2,4
4,2,20,0,0
0,0,12,0,0
0,0,73,2,4
4,2,64,1,14
14,1,3,2,14
14,2,4,2,14
14,2,1,3,12
12,3,17,1,12
12,1,48,1,12
12,1,12,2,12
12,2,3,1,6
6,1,3,1,14
14,1,2,2,4
4,2,4,1,6
6,1,0,0,6
6,0,10,0,6
6,0,46,0,6
6,0,40,1,14
14,1,18,0,62
62,0,44,3,54
54,3,28,3,54
54,3,62,0,6
6,0,34,1,6
6,1,36,1,6
6,1,13,2,7
7,2,1,2,7
7,2,0,2,7
7,2,2,3,6
6,3,7,3,14
14,3,33,1,6
6,1,46,1,6
6,1,16,1,6
6,1,2,2,14
14,2,1,1,10
10,1,4,2,14
14,2,2,2,14
14,2,0,2,14
14,2,3,2,6
6,2,4,2,6
6,2,3,2,6
6,2,2,2,12
12,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,12,0,0
0,0,108,0,0
0,0,104,2,0
0,2,100,0,0
0,0,28,0,0
0,0,112,0,0
0,0,107,1,1
1,1,63,1,1
1,1,15,2,5
5,2,4,0,5
5,0,8,0,5
5,0,50,0,5
5,0,17,2,15
15,2,32,2,63
63,2,56,1,47
47,1,56,1,47
47,1,48,3,47
47,3,56,3,47
47,3,22,1,7
7,1,34,0,5
5,0,1,2,7
7,2,21,2,7
7,2,4,2,7
7,2,1,0,13
13,0,0,1,15
15,1,0,1,15
15,1,0,1,15
15,1,0,3,15
15,3,5,2,7
7,2,21,2,7
7,2,4,2,7
7,2,2,1,13
13,1,0,1,15
15,1,0,1,13
13,1,0,0,7
7,0,7,0,7
7,0,29,0,7
7,0,15,2,39
39,2,31,1,55
55,1,49,1,47
47,1,16,2,7
7,2,1,2,7
7,2,1,2,7
7,2,0,1,15
15,1,0,1,15
15,1,0,2,15
15,2,0,1,15
15,1,0,1,15
15,1,0,2,7
7,2,1,2,7
7,2,3,1,15
15,1,0,1,15
15,1,0,1,15
15,1,0,1,7
7,1,1,2,7
7,2,0,0,7
7,0,11,1,7
7,1,29,0,55
55,0,45,2,54
54,2,8,2,54
54,2,41,3,39
39,3,61,3,39
39,3,32,2,7
7,2,28,2,5
5,2,10,1,5
5,1,2,3,1
1,3,30,0,1
1,0,42,2,1
1,2,39,2,1
1,2,24,2,1
1,2,2,2,3
3,2,0,2,2
2,2,0,2,6
6,2,2,2,6
6,2,0,2,6
6,2,0,2,4
4,2,3,2,4
4,2,0,2,12
12,2,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,16,0,0
0,0,96,0,0
0,0,128,0,0
0,0,108,3,0
0,3,68,0,0
0,0,36,0,0
0,0,84,0,0
0,0,112,1,5
5,1,46,1,5
5,1,4,3,7
7,3,12,2,6
6,2,40,2,6
6,2,9,2,4
4,2,0,2,4
4,2,2,0,1
1,0,12,0,0
0,0,66,2,11
11,2,5,1,15
15,1,0,0,11
11,0,3,3,15
15,3,0,1,15
15,1,8,3,7
7,3,2,1,15
15,1,24,1,5
5,1,12,1,5
5,1,4,1,5
5,1,1,2,7
7,2,3,2,2
2,2,0,1,5
5,1,0,1,5
5,1,2,1,5
5,1,3,2,2
2,2,3,2,2
2,2,3,2,2
2,2,3,1,5
5,1,2,1,5
5,1,2,2,7
7,2,0,2,3
3,2,1,2,7
7,2,0,0,5
5,0,10,1,5
5,1,38,1,5
5,1,8,2,7
7,2,1,2,7
7,2,0,2,7
7,2,1,1,5
5,1,0,1,15
15,1,2,1,5
5,1,0,1,7
7,1,1,2,7
7,2,1,2,7
7,2,0,2,7
7,2,0,2,7
7,2,0,1,5
5,1,1,0,13
13,0,12,1,5
5,1,7,1,15
15,1,2,2,7
7,2,1,2,7
7,2,3,3,7
7,3,0,1,15
15,1,19,2,7
7,2,6,2,7
7,2,1,1,5
5,1,0,1,5
5,1,2,1,5
5,1,2,2,7
7,2,1,2,7
7,2,0,2,7
7,2,0,1,5
5,1,2,1,5
5,1,4,1,5
5,1,0,2,7
7,2,1,2,7
7,2,1,0,7
7,0,12,1,5
5,1,34,2,7
7,2,4,1,7
7,1,3,0,7
7,0,3,0,7
7,0,25,0,7
7,0,4,3,55
55,3,35,3,55
55,3,43,0,7
7,0,19,2,7
7,2,17,2,7
7,2,1,1,5
5,1,0,2,7
7,2,5,1,5
5,1,4,1,15
15,1,1,1,5
5,1,0,2,7
7,2,1,2,7
7,2,1,2,7
7,2,2,1,5
5,1,2,1,5
5,1,2,1,5
5,1,1,2,7
7,2,0,2,7
7,2,0,2,7
7,2,2,1,5
5,1,0,1,5
5,1,2,1,5
5,1,0,2,7
7,2,2,2,7
7,2,0,2,7
7,2,0,2,5
5,2,0,1,5
5,1,1,2,3
3,2,2,2,3
3,2,0,2,3
3,2,2,2,11
11,2,0,2,14
14,2,1,2,6
6,2,0,2,6
6,2,0,2,6
6,2,1,2,14
14,2,0,2,12
12,2,2,2,12
12,2,1,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,1,0,0
0,0,20,0,0
0,0,96,0,0
0,0,124,0,0
0,0,124,0,0
0,0,104,0,0
0,0,124,0,0
0,0,71,1,5
5,1,22,0,13
13,0,5,1,15
15,1,32,3,63
63,3,52,0,39
39,0,27,2,7
7,2,17,2,7
7,2,47,0,47
47,0,32,3,15
15,3,48,2,47
47,2,26,3,13
13,3,2,2,15
15,2,4,3,13
13,3,16,1,10
10,1,56,2,8
8,2,15,2,8
8,2,3,2,8
8,2,0,2,8
8,2,1,0,0
0,0,20,0,0
0,0,70,2,6
6,2,48,2,6
6,2,8,2,6
6,2,0,2,14
14,2,0,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,0,0
0,0,16,0,0
0,0,100,0,0
0,0,108,2,0
0,2,96,0,0
0,0,44,0,0
0,0,116,0,0
0,0,104,0,0
0,0,78,2,3
3,2,27,2,11
11,2,5,2,11
11,2,0,2,14
14,2,1,2,14
14,2,0,2,14
14,2,2,2,6
6,2,0,2,14
14,2,1,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,2,8
8,2,3,0,0
0,0,24,0,0
0,0,88,0,0
0,0,128,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,0,0
0,0,90,2,1
1,2,64,3,5
5,3,4,2,11
11,2,40,2,1
1,2,14,2,2
2,2,6,2,2
2,2,3,2,2
2,2,2,2,6
6,2,3,2,4
4,2,0,2,4
4,2,0,0,0
0,0,17,2,8
8,2,57,2,8
8,2,15,2,8
8,2,0,2,8
8,2,0,2,8
8,2,0,0,0
0,0,20,0,0
0,0,88,0,0
0,0,128,0,0
0,0,124,0,0
0,0,81,2,4
4,2,48,2,14
14,2,7,2,14
14,2,2,2,12
12,2,4,2,12
12,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,20,0,0
0,0,108,0,0
0,0,70,2,12
12,2,48,2,12
12,2,8,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,4,0,0
0,0,16,0,0
0,0,100,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,0,0
0,0,124,0,0
0,0,52,3,13
13,3,17,0,13
13,0,7,3,13
13,3,13,3,13
13,3,40,2,12
12,2,72,0,0
0,0,20,0,0
0,0,100,3,9
9,3,19,2,11
11,2,14,1,10
10,1,6,1,10
10,1,4,2,11
11,2,2,3,9
9,3,25,2,8
8,2,80,0,0
0,0,12,0,0
0,0,71,1,10
10,1,40,2,11
11,2,7,2,11
11,2,3,2,15
15,2,1,2,14
14,2,2,2,14
14,2,0,2,6
6,2,2,2,14
14,2,2,2,14
14,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,2,8
8,2,3,0,0
0,0,24,0,0
0,0,96,0,0
0,0,124,0,0
0,0,104,0,0
0,0,124,0,0
0,0,124,0,0
0,0,87,2,1
1,2,65,3,5
5,3,0,3,13
13,3,48,2,1
1,2,115,0,0
0,0,12,0,0
0,0,104,0,0
0,0,81,2,11
11,2,25,2,11
11,2,4,2,15
15,2,1,2,14
14,2,0,0,14
14,0,6,2,6
6,2,34,2,6
6,2,4,2,14
14,2,0,2,14
14,2,0,2,14
14,2,0,2,12
12,2,0,2,12
12,2,3,2,8
8,2,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,0,0
0,0,20,0,0
0,0,92,0,0
0,0,128,0,0
0,0,108,0,0
0,0,124,0,0
0,0,124,0,0
0,0,75,2,3
3,2,48,2,3
3,2,6,2,7
7,2,0,2,6
6,2,2,2,6
6,2,2,2,6
6,2,1,2,14
14,2,0,2,14
14,2,0,2,12
12,2,2,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,16,0,0
0,0,100,0,0
0,0,128,0,0
0,0,104,0,0
0,0,124,0,0
0,0,84,2,12
12,2,26,3,13
13,3,3,3,13
13,3,42,2,4
4,2,68,2,8
8,2,33,0,0
0,0,18,2,8
8,2,57,2,8
8,2,15,2,8
8,2,3,2,8
8,2,0,0,0
0,0,20,0,0
0,0,73,2,4
4,2,53,2,6
6,2,10,2,14
14,2,2,2,12
12,2,4,2,12
12,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,4,0,0
0,0,16,0,0
0,0,100,0,0
0,0,108,0,0
0,0,124,0,0
0,0,124,0,0
0,0,104,0,0
0,0,80,3,5
5,3,17,3,13
13,3,36,2,4
4,2,78,0,0
0,0,4,0,0
0,0,86,3,9
9,3,18,2,15
15,2,27,1,10
10,1,4,1,10
10,1,6,2,1
1,2,3,2,1
1,2,6,3,9
9,3,14,1,10
10,1,65,1,0
0,1,20,0,0
0,0,20,0,0
0,0,102,3,5
5,3,17,3,13
13,3,41,2,12
12,2,83,0,0
0,0,0,0,0
0,0,96,0,0
0,0,43,2,11
11,2,24,2,11
11,2,3,2,11
11,2,0,2,14
14,2,1,2,14
14,2,1,2,14
14,2,2,3,6
6,3,9,2,14
14,2,22,2,12
12,2,6,2,12
12,2,6,2,8
8,2,3,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,16,0,0
0,0,96,0,0
0,0,128,0,0
0,0,104,0,0
0,0,124,0,0
0,0,107,2,1
1,2,66,2,1
1,2,15,2,3
3,2,3,2,2
2,2,0,2,2
2,2,2,2,6
6,2,0,2,6
6,2,2,2,6
6,2,0,2,4
4,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,20,1,0
0,1,80,0,0
0,0,64,0,0
0,0,92,0,0
0,0,108,2,4
4,2,55,2,6
6,2,12,2,6
6,2,2,2,14
14,2,4,2,12
12,2,2,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,0,0
0,0,24,0,0
0,0,88,0,0
0,0,110,2,4
4,2,65,2,12
12,2,8,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,0,0
0,0,20,0,0
0,0,108,3,0
0,3,80,0,0
0,0,44,0,0
0,0,92,0,0
0,0,100,0,0
0,0,120,0,0
0,0,120,0,0
0,0,43,3,13
13,3,16,3,13
13,3,38,2,12
12,2,67,0,0
0,0,0,0,0
0,0,91,3,9
9,3,19,2,15
15,2,2,0,12
12,0,8,1,10
10,1,19,2,11
11,2,4,2,15
15,2,1,2,11
11,2,1,2,14
14,2,0,2,14
14,2,1,2,14
14,2,0,2,6
6,2,1,2,12
12,2,0,2,12
12,2,2,2,12
12,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,28,0,0
0,0,108,0,0
0,0,108,0,0
0,0,124,0,0
0,0,124,0,0
0,0,100,2,1
1,2,72,2,1
1,2,15,2,1
1,2,2,2,2
2,2,6,2,2
2,2,2,2,6
6,2,0,2,6
6,2,3,2,4
4,2,3,2,4
4,2,0,2,12
12,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,16,0,0
0,0,96,1,0
0,1,104,0,0
0,0,32,0,0
0,0,108,0,0
0,0,98,2,6
6,2,42,2,6
6,2,12,2,6
6,2,2,2,14
14,2,3,2,14
14,2,0,2,12
12,2,2,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,20,0,0
0,0,108,0,0
0,0,100,2,4
4,2,70,2,12
12,2,8,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,0,0
0,0,16,0,0
0,0,100,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,0,0
0,0,96,2,1
1,2,49,3,13
13,3,1,3,13
13,3,58,2,8
8,2,104,0,0
0,0,0,0,0
0,0,100,0,0
0,0,76,2,11
11,2,24,2,11
11,2,3,2,15
15,2,0,2,14
14,2,1,2,14
14,2,2,2,6
6,2,0,2,14
14,2,1,2,12
12,2,2,2,12
12,2,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,16,0,0
0,0,100,0,0
0,0,128,0,0
0,0,104,0,0
0,0,124,0,0
0,0,119,2,1
1,2,66,2,1
1,2,13,2,3
3,2,1,2,2
2,2,3,2,6
6,2,0,2,6
6,2,2,2,6
6,2,3,2,4
4,2,0,2,4
4,2,1,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,24,0,0
0,0,92,0,0
0,0,124,0,0
0,0,120,2,4
4,2,61,2,6
6,2,16,2,6
6,2,3,2,12
12,2,4,2,12
12,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,12,0,0
0,0,100,0,0
0,0,110,2,4
4,2,57,2,12
12,2,18,2,12
12,2,6,2,12
12,2,3,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,0,0
0,0,16,0,0
0,0,96,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,0,0
0,0,114,3,5
5,3,27,3,13
13,3,35,3,5
5,3,119,0,0
0,0,84,0,0
0,0,64,0,0
0,0,136,0,0
0,0,67,3,13
13,3,18,3,13
13,3,43,2,12
12,2,66,0,0
0,0,12,0,0
0,0,107,2,1
1,2,23,2,15
15,2,1,2,11
11,2,1,2,14
14,2,1,2,14
14,2,0,2,14
14,2,0,2,6
6,2,1,2,12
12,2,0,2,12
12,2,0,2,12
12,2,3,2,8
8,2,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,0,0
0,0,20,0,0
0,0,96,0,0
0,0,124,0,0
0,0,108,0,0
0,0,124,0,0
0,0,115,2,1
1,2,66,2,1
1,2,18,2,1
1,2,2,2,2
2,2,3,2,2
2,2,0,2,6
6,2,2,2,6
6,2,2,2,6
6,2,3,2,4
4,2,0,2,4
4,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,0,0
0,0,16,0,0
0,0,100,0,0
0,0,124,0,0
0,0,124,0,0
0,0,104,0,0
0,0,89,2,6
6,2,32,2,15
15,2,3,2,14
14,2,2,2,14
14,2,2,2,12
12,2,3,2,8
8,2,0,1,10
10,1,6,1,10
10,1,0,1,10
10,1,0,2,8
8,2,0,2,12
12,2,0,2,8
8,2,0,1,10
10,1,2,1,10
10,1,0,1,10
10,1,0,2,8
8,2,4,2,12
12,2,2,2,8
8,2,0,1,10
10,1,4,1,10
10,1,0,1,10
10,1,2,2,8
8,2,2,2,12
12,2,0,2,8
8,2,2,1,10
10,1,2,1,10
10,1,0,1,10
10,1,0,2,8
8,2,2,2,12
12,2,0,2,8
8,2,3,1,10
10,1,0,1,10
10,1,2,1,10
10,1,2,2,8
8,2,0,2,12
12,2,1,2,8
8,2,2,1,10
10,1,2,1,10
10,1,2,1,10
10,1,3,2,8
8,2,2,2,12
12,2,4,2,8
8,2,0,1,10
10,1,0,1,10
10,1,2,1,10
10,1,3,2,8
8,2,0,2,12
12,2,0,2,8
8,2,2,1,10
10,1,2,1,10
10,1,0,1,10
10,1,3,2,8
8,2,0,2,12
12,2,3,2,8
8,2,0,2,8
8,2,2,1,10
10,1,3,2,8
8,2,3,2,8
8,2,3,2,12
12,2,2,2,4
4,2,3,2,4
4,2,0,0,0
0,0,12,0,0
0,0,68,2,8
8,2,72,2,8
8,2,12,2,8
8,2,0,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,24,0,0
0,0,104,0,0
0,0,108,0,0
0,0,128,0,0
0,0,124,0,0
0,0,91,3,5
5,3,32,1,13
13,1,34,3,5
5,3,16,3,5
5,3,109,0,0
0,0,76,0,0
0,0,64,0,0
0,0,126,3,5
5,3,34,3,5
5,3,56,2,4
4,2,86,0,0
0,0,4,0,0
0,0,95,2,1
1,2,56,3,5
5,3,4,3,13
13,3,69,0,0
0,0,80,0,0
0,0,64,0,0
0,0,99,3,13
13,3,19,2,15
15,2,30,3,5
5,3,29,2,8
8,2,71,0,0
0,0,4,0,0
0,0,74,1,10
10,1,48,2,11
11,2,7,2,11
11,2,3,2,15
15,2,2,2,14
14,2,0,2,14
14,2,1,2,6
6,2,2,2,14
14,2,1,2,14
14,2,2,2,12
12,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,0,0
0,0,24,0,0
0,0,108,0,0
0,0,108,0,0
0,0,124,0,0
0,0,124,0,0
0,0,104,0,0
0,0,93,2,1
1,2,52,3,5
5,3,2,3,13
13,3,58,2,1
1,2,100,0,0
0,0,8,0,0
0,0,112,0,0
0,0,59,2,11
11,2,22,2,11
11,2,4,2,15
15,2,0,2,14
14,2,1,2,14
14,2,0,2,6
6,2,0,2,14
14,2,1,2,12
12,2,0,2,12
12,2,2,2,12
12,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,0,0
0,0,24,0,0
0,0,104,0,0
0,0,112,0,0
0,0,124,0,0
0,0,124,0,0
0,0,91,2,2
2,2,52,2,3
3,2,8,2,6
6,2,2,2,6
6,2,2,2,6
6,2,0,2,6
6,2,2,2,12
12,2,0,2,12
12,2,2,2,12
12,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,0,2,8
8,2,0,0,0
0,0,20,0,0
0,0,96,0,0
0,0,124,0,0
0,0,108,0,0
0,0,106,2,4
4,2,37,3,13
13,3,8,2,12
12,2,40,2,12
12,2,14,2,8
8,2,3,2,8
8,2,6,2,8
8,2,0,2,8
8,2,4,0,0
0,0,20,0,0
0,0,95,2,4
4,2,67,2,12
12,2,14,2,12
12,2,0,2,12
12,2,2,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,0,0
0,0,20,1,0
0,1,76,0,0
0,0,56,0,0
0,0,96,0,0
0,0,124,0,0
0,0,120,0,0
0,0,78,2,4
4,2,45,1,14
14,1,5,2,14
14,2,2,2,14
14,2,1,2,14
14,2,6,2,12
12,2,2,2,12
12,2,5,2,8
8,2,3,2,8
8,2,0,2,8
8,2,3,2,8
8,2,4,0,0
0,0,16,0,0
0,0,96,0,0
0,0,100,2,12
12,2,44,2,12
12,2,18,2,12
12,2,4,2,12
12,2,3,2,8
8,2,3,2,8
8,2,3,2,8
8,2,3,2,8
8,2,0,0,0
0,0,24,0,0
0,0,92,0,0
0,0,124,0,0
